,sentence,label
0,"A man playing billiards at a bar. Based on that information, is the claim A man is playing with friends. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man playing billiards at a bar. Based on that information, is the claim A man is playing with friends. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Based on provided statement) The given sentence only provides context for where and"
0,"A golden dog passes a blue ball to another golden dog on the beach. Based on that information, is the claim The dogs are friends. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A golden dog passes a blue ball to another golden dog on the beach. Based on that information, is the claim The dogs are friends. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. Based on that information, is the claim The people are going up on the escalator. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. Based on that information, is the claim The people are going up on the escalator. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive - This statement does not provide enough evidence for us to determine whether the individuals in"
0,"A woman is weaving with a comb in her hand. Based on that information, is the claim A woman is at work. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman is weaving with a comb in her hand. Based on that information, is the claim A woman is at work. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A boy is riding down the road between two cows. Based on that information, is the claim A boy rides a horse by two cows. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A boy is riding down the road between two cows. Based on that information, is the claim A boy rides a horse by two cows. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A birthday party for many little people to enjoy. Based on that information, is the claim Children enjoying a birthday party. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A birthday party for many little people to enjoy. Based on that information, is the claim Children enjoying a birthday party. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"There are five singers on a stage, three women and two men. Based on that information, is the claim There are more females than males. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: There are five singers on a stage, three women and two men. Based on that information, is the claim There are more females than males. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Two men are standing in a boat. Based on that information, is the claim Some men are standing on top of a car. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Two men are standing in a boat. Based on that information, is the claim Some men are standing on top of a car. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we cannot conclude from two"
0,"Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Based on that information, is the claim A person drying clothes ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Based on that information, is the claim A person drying clothes ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  In this scenario, we can infer from the given statement alone without any additional context (either visual"
0,"The sun breaks through the trees as a child rides a swing. Based on that information, is the claim The child is riding a swing in the rain. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: The sun breaks through the trees as a child rides a swing. Based on that information, is the claim The child is riding a swing in the rain. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough evidence to determine) - We can infer from this statement alone th"
0,"Everyone on the street in the city seem to be busy doing their own thing. Based on that information, is the claim People are milling about the city street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Everyone on the street in the city seem to be busy doing their own thing. Based on that information, is the claim People are milling about the city street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E) - The statement does entail this conclusion because it suggests everyone is occupied"
0,"A man in an apron smiles as he pokes a frying donut with a little metal stick. Based on that information, is the claim The man is cooking food. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in an apron smiles as he pokes a frying donut with a little metal stick. Based on that information, is the claim The man is cooking food. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we cannot conclude from this"
0,"A woman in tennis clothes running to hit a ball with her tennis racket. Based on that information, is the claim A woman plays tennis. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman in tennis clothes running to hit a ball with her tennis racket. Based on that information, is the claim A woman plays tennis. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Several women are playing volleyball. Based on that information, is the claim They women are hitting a ball with their arms ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Several women are playing volleyball. Based on that information, is the claim They women are hitting a ball with their arms ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because we don't know"
0,"Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. Based on that information, is the claim volleyball match is in progress between ladies ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. Based on that information, is the claim volleyball match is in progress between ladies ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive because there isn’t enough evidence to determine whether it entails an actual game"
0,"A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. Based on that information, is the claim A mother and her son ride bikes with others down a street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. Based on that information, is the claim A mother and her son ride bikes with others down a street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"People are riding bicycles in the street, and they are all wearing helmets. Based on that information, is the claim A group of friends are biking through a street, all wearing their helmets ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: People are riding bicycles in the street, and they are all wearing helmets. Based on that information, is the claim A group of friends are biking through a street, all wearing their helmets ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment
Explanation: The statement provides evidence (people are riding bikes with"
0,"A middle eastern marketplace. Based on that information, is the claim A middle easten store. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A middle eastern marketplace. Based on that information, is the claim A middle easten store. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entails B) Middle Eastern Store because it provides additional details about a specific type of business found in"
0,"a woman in a black shirt looking at a bicycle. Based on that information, is the claim A woman sees a bicycle. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: a woman in a black shirt looking at a bicycle. Based on that information, is the claim A woman sees a bicycle. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. Based on that information, is the claim the men are musicians ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. Based on that information, is the claim the men are musicians ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Based on that information, is the claim Young boys throwing a baseball at a baseball field. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Based on that information, is the claim Young boys throwing a baseball at a baseball field. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive - The statement does not provide enough context to determine whether young boys are playing football"
0,"A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. Based on that information, is the claim The man is testing the bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. Based on that information, is the claim The man is testing the bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or uncertain) because we cannot determine from this statement alone whether he's"
0,"A guy and a girl look down a mountain range. Based on that information, is the claim The people look at the mountains. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A guy and a girl look down a mountain range. Based on that information, is the claim The people look at the mountains. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Not enough info) - We don't know which way they are looking"
0,"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. Based on that information, is the claim The man is pacing nervously. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. Based on that information, is the claim The man is pacing nervously. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neutral) because we cannot determine from this statement whether he's walking"
0,"A boy hits a tennis ball on a court. Based on that information, is the claim A girl is hitting the ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A boy hits a tennis ball on a court. Based on that information, is the claim A girl is hitting the ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (B)"
0,"A golden retriever nurses puppies. Based on that information, is the claim A golden retriever nurses some other dogs puppies ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A golden retriever nurses puppies. Based on that information, is the claim A golden retriever nurses some other dogs puppies ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (B) - The given statement entails a specific breed of dog as being"
0,"A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. Based on that information, is the claim The young man is at his grandmothers house. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. Based on that information, is the claim The young man is at his grandmothers house. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconclusive . While it's possible for someone to be standing outside their grandparent’"
0,"A black man wearing a down jacket with his arms spread and holding a pink comb. Based on that information, is the claim A man was wearing a jacket in winter. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A black man wearing a down jacket with his arms spread and holding a pink comb. Based on that information, is the claim A man was wearing a jacket in winter. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man in a brown jacket stands with his arms spread. Based on that information, is the claim The man pleads for mercy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in a brown jacket stands with his arms spread. Based on that information, is the claim The man pleads for mercy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (The statement does not provide enough context to determine whether he's standing and"
0,"A man wearing a red vest is walking past a black and green fence. Based on that information, is the claim The man wearing the vest is walking down the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man wearing a red vest is walking past a black and green fence. Based on that information, is the claim The man wearing the vest is walking down the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there are many possible reasons"
0,"These girls are having a great time looking for seashells. Based on that information, is the claim The girls are happy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: These girls are having a great time looking for seashells. Based on that information, is the claim The girls are happy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (The statement does not provide enough evidence to determine whether they're actually enjo"
0,"A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. Based on that information, is the claim A man is playing an instrument on the street near other people. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. Based on that information, is the claim A man is playing an instrument on the street near other people. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A standing man talks to a seated woman while on some sort of vehicle. Based on that information, is the claim Two people are talking. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A standing man talks to a seated woman while on some sort of vehicle. Based on that information, is the claim Two people are talking. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. Based on that information, is the claim a small boy runs through the corn field ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. Based on that information, is the claim a small boy runs through the corn field ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Four people and a baby are crossing the street at a crosswalk. Based on that information, is the claim People and a baby riding the bus. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Four people and a baby are crossing the street at a crosswalk. Based on that information, is the claim People and a baby riding the bus. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconluslive"
0,"Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Based on that information, is the claim Two people are standing on the grass. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Based on that information, is the claim Two people are standing on the grass. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because just from looking at this"
0,"A woman leans over a small fence to take a picture of a yellow flower. Based on that information, is the claim The woman is a professional photographer ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman leans over a small fence to take a picture of a yellow flower. Based on that information, is the claim The woman is a professional photographer ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or neither entailed nor contradicted) because there isn't enough"
0,"A group of four children pose on a muddy beach, smiling and making faces. Based on that information, is the claim Four kids pose on a beach. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A group of four children pose on a muddy beach, smiling and making faces. Based on that information, is the claim Four kids pose on a beach. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Several men at a bar watch a sports game on the television. Based on that information, is the claim Some men are watching TV at a bar. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Several men at a bar watch a sports game on the television. Based on that information, is the claim Some men are watching TV at a bar. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Based on that information, is the claim Two men are wearing lime green jackets. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Based on that information, is the claim Two men are wearing lime green jackets. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. Based on that information, is the claim An artist relaxes in her studio. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. Based on that information, is the claim An artist relaxes in her studio. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (or Undecidable) The statement does not provide enough evidence to determine"
0,"Children in yellow sports uniforms climbing a tower. Based on that information, is the claim The children are martial arts students. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Children in yellow sports uniforms climbing a tower. Based on that information, is the claim The children are martial arts students. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconclusive because we cannot conclude from this statement alone whether these kids are indeed practicing"
0,"Some dogs are running on a deserted beach. Based on that information, is the claim They are in Hawaii. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Some dogs are running on a deserted beach. Based on that information, is the claim They are in Hawaii. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconclusive because we cannot logically deduce from the statement about some dogs being at an"
0,"A crowded city street with lots of pedestrians. Based on that information, is the claim There alot of motorcyclists on this road. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A crowded city street with lots of pedestrians. Based on that information, is the claim There alot of motorcyclists on this road. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconluslive because there are no clues in teh statement about whether ther eare any"
0,"A woman wearing a bright orange blouse is weaving. Based on that information, is the claim A woman is wearing a bright orange blouse and a green hat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman wearing a bright orange blouse is weaving. Based on that information, is the claim A woman is wearing a bright orange blouse and a green hat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A group of people are in a rowboat in the ocean surrounded by seagulls. Based on that information, is the claim A group of people are inside watching a hockey game. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A group of people are in a rowboat in the ocean surrounded by seagulls. Based on that information, is the claim A group of people are inside watching a hockey game. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Based on given statement) - The two statements do not have any logical"
0,"A woman in a brown shirt is kneeling in the street. Based on that information, is the claim A woman is protesting in the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman in a brown shirt is kneeling in the street. Based on that information, is the claim A woman is protesting in the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man holding a baby who is petting a pony. Based on that information, is the claim A man who kidnap a baby is petting a pony. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man holding a baby who is petting a pony. Based on that information, is the claim A man who kidnap a baby is petting a pony. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Men sitting on the side of a brick road. Based on that information, is the claim me are sitting on the side of a road ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Men sitting on the side of a brick road. Based on that information, is the claim me are sitting on the side of a road ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  In this case, we cannot determine whether men siting by the aspectoofa bricks street"
0,"A black dog with a blue collar is jumping into the water. Based on that information, is the claim A dog is going to get wet. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A black dog with a blue collar is jumping into the water. Based on that information, is the claim A dog is going to get wet. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Based on that information, is the claim A girl is standing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Based on that information, is the claim A girl is standing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"many children play in the water. Based on that information, is the claim The children are at camp. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: many children play in the water. Based on that information, is the claim The children are at camp. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconclusive because we don't know where these kids playing near a body of water"
0,"A group of kids is splashing in deep water nearby a rock formation. Based on that information, is the claim The kids are singing in a choir ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A group of kids is splashing in deep water nearby a rock formation. Based on that information, is the claim The kids are singing in a choir ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconluslive"". This statement does not provide enough evidence to determine whether the children were actually making"
0,"a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. Based on that information, is the claim A woman climber attempts to pull herself up ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. Based on that information, is the claim A woman climber attempts to pull herself up ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (Based)   The statement provides enough details for us to infer with certainty"
0,"a man with a red headband climbing a rock cliff looming over greenery. Based on that information, is the claim A man is outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: a man with a red headband climbing a rock cliff looming over greenery. Based on that information, is the claim A man is outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Two formally dressed, bald older women Based on that information, is the claim Two bald women. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Two formally dressed, bald older women Based on that information, is the claim Two bald women. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entails Conclusion: The statement entails a conclusion about two formal dresses being worn by old"
0,"A homeless man pushes an overfilled plastic blue shopping cart. Based on that information, is the claim A man has a shopping cart ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A homeless man pushes an overfilled plastic blue shopping cart. Based on that information, is the claim A man has a shopping cart ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment   The statement does not provide enough evidence to determine whether it entails (logically"
0,"an old shoemaker in his factory Based on that information, is the claim The shoemaker is inside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: an old shoemaker in his factory Based on that information, is the claim The shoemaker is inside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. Based on that information, is the claim A woman speaks to other women. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. Based on that information, is the claim A woman speaks to other women. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"The woman in the black shirt hands papers to the children surrounding her. Based on that information, is the claim Someone giving out paper. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: The woman in the black shirt hands papers to the children surrounding her. Based on that information, is the claim Someone giving out paper. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Girl in red jumping up Based on that information, is the claim The girl is jumping to catch the frisbee. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Girl in red jumping up Based on that information, is the claim The girl is jumping to catch the frisbee. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"3 ladies with numbers on their shirts running. Based on that information, is the claim There are ladies running. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: 3 ladies with numbers on their shirts running. Based on that information, is the claim There are ladies running. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  In this case, we can conclude there ARE indeed Ladies Running based solely from observing"
0,"A young boy walks on a pipe that stretches over water. Based on that information, is the claim A boy is making a sub sandwich in his kitchen. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A young boy walks on a pipe that stretches over water. Based on that information, is the claim A boy is making a sub sandwich in his kitchen. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A young boy in green shorts balances on a pipe above a river. Based on that information, is the claim Nobody is balancing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A young boy in green shorts balances on a pipe above a river. Based on that information, is the claim Nobody is balancing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A young man waring black and carrying a skateboard looks at an outdoor skateboard park. Based on that information, is the claim A guy with a skateboard is looking at a park to skateboard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A young man waring black and carrying a skateboard looks at an outdoor skateboard park. Based on that information, is the claim A guy with a skateboard is looking at a park to skateboard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. Based on that information, is the claim A young boy is playing soccer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. Based on that information, is the claim A young boy is playing soccer. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive (Based solely off of provided statement) The given description does not provide"
0,"A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. Based on that information, is the claim He is wearing the newspaper on his head. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. Based on that information, is the claim He is wearing the newspaper on his head. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (or Conclusion) - The statement implies that based solely from observing him"
0,"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Based on that information, is the claim A human jumping. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Based on that information, is the claim A human jumping. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Four children are playing in some water. Based on that information, is the claim The children are muddy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Four children are playing in some water. Based on that information, is the claim The children are muddy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconclusive because we don't know if they were splashing around and getting wet"
0,"Four young girls playing in the water. Based on that information, is the claim Four girls are in the water. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Four young girls playing in the water. Based on that information, is the claim Four girls are in the water. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"The man in the black t-shirt is trying to throw something. Based on that information, is the claim The man is walking away. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: The man in the black t-shirt is trying to throw something. Based on that information, is the claim The man is walking away. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (Because it entails a logical conclusion based from given statement)"
0,"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Based on that information, is the claim Someone recording a young boy as he auditions for a part in a movie. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Based on that information, is the claim Someone recording a young boy as he auditions for a part in a movie. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Boys with their backs against an incoming wave. Based on that information, is the claim A group of people play in the ocean. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Boys with their backs against an incoming wave. Based on that information, is the claim A group of people play in the ocean. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  In this case, we can conclude from the given statement alone (Boys With Their Back Against"
0,"Four boys are about to be hit by an approaching wave. Based on that information, is the claim A wave is about hit some boys. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Four boys are about to be hit by an approaching wave. Based on that information, is the claim A wave is about hit some boys. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A woman, standing behind a girl, helping the girl with an experiment. Based on that information, is the claim A mother is helping her child complete the experiment. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A woman, standing behind a girl, helping the girl with an experiment. Based on that information, is the claim A mother is helping her child complete the experiment. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. Based on that information, is the claim A lady is sleeping on a couch ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. Based on that information, is the claim A lady is sleeping on a couch ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  In this scenario, we can infer from the context of women working together and being confined within an"
0,"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. Based on that information, is the claim Two men are fighting outside a bar. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: One man, wearing a blue jacket, is kicking another man, wearing a red jacket. Based on that information, is the claim Two men are fighting outside a bar. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
0,"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Based on that information, is the claim Parents gathers for a local high school concert ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Based on that information, is the claim Parents gathers for a local high school concert ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment - The statement does not provide enough context to determine if it entails (logically"
0,"A hockey player in helmet. Based on that information, is the claim Players are wearing helmet. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Statement: A hockey player in helmet. Based on that information, is the claim Players are wearing helmet. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment (E)"
